Datum;Eroeffnung;Hoch;Tief;Schluss;Performance;Volumen;Abstand Hoch/Tief
10.07.1979;510,06;510,06;510,06;510,06;-0,64%;0;0
11.07.1979;512,99;512,99;512,99;512,99;0,57%;0;0
12.07.1979;514,37;514,37;514,37;514,37;0,27%;0;0
13.07.1979;518,72;518,72;518,72;518,72;0,85%;0;0
16.07.1979;521,03;521,03;521,03;521,03;0,45%;0;0
17.07.1979;521,88;521,88;521,88;521,88;0,16%;0;0
18.07.1979;527,83;527,83;527,83;527,83;1,14%;0;0
19.07.1979;530,4;530,4;530,4;530,4;0,49%;0;0
20.07.1979;533,12;533,12;533,12;533,12;0,51%;0;0
23.07.1979;530,4;530,4;530,4;530,4;-0,51%;0;0
24.07.1979;527,13;527,13;527,13;527,13;-0,62%;0;0
25.07.1979;526,68;526,68;526,68;526,68;-0,09%;0;0
26.07.1979;529,28;529,28;529,28;529,28;0,49%;0;0
27.07.1979;532,41;532,41;532,41;532,41;0,59%;0;0
30.07.1979;531,7;531,7;531,7;531,7;-0,13%;0;0
31.07.1979;531,96;531,96;531,96;531,96;0,05%;0;0
01.08.1979;538,17;538,17;538,17;538,17;1,17%;0;0
02.08.1979;541,34;541,34;541,34;541,34;0,59%;0;0
03.08.1979;541,82;541,82;541,82;541,82;0,09%;0;0
06.08.1979;537,02;537,02;537,02;537,02;-0,89%;0;0
07.08.1979;533,82;533,82;533,82;533,82;-0,60%;0;0
08.08.1979;530,7;530,7;530,7;530,7;-0,58%;0;0
09.08.1979;534,42;534,42;534,42;534,42;0,70%;0;0
10.08.1979;536,5;536,5;536,5;536,5;0,39%;0;0
13.08.1979;535,5;535,5;535,5;535,5;-0,19%;0;0
14.08.1979;532,45;532,45;532,45;532,45;-0,57%;0;0
15.08.1979;531,03;531,03;531,03;531,03;-0,27%;0;0
16.08.1979;529,06;529,06;529,06;529,06;-0,37%;0;0
17.08.1979;531,48;531,48;531,48;531,48;0,46%;0;0
20.08.1979;529,4;529,4;529,4;529,4;-0,39%;0;0
21.08.1979;531,74;531,74;531,74;531,74;0,44%;0;0
22.08.1979;529,95;529,95;529,95;529,95;-0,34%;0;0
23.08.1979;531,29;531,29;531,29;531,29;0,25%;0;0
24.08.1979;529,81;529,81;529,81;529,81;-0,28%;0;0
27.08.1979;527,98;527,98;527,98;527,98;-0,35%;0;0
28.08.1979;531,18;531,18;531,18;531,18;0,61%;0;0
29.08.1979;536,02;536,02;536,02;536,02;0,91%;0;0
30.08.1979;538,81;538,81;538,81;538,81;0,52%;0;0
31.08.1979;537,95;537,95;537,95;537,95;-0,16%;0;0
03.09.1979;540,22;540,22;540,22;540,22;0,42%;0;0
04.09.1979;544,24;544,24;544,24;544,24;0,74%;0;0
05.09.1979;542,49;542,49;542,49;542,49;-0,32%;0;0
06.09.1979;542,41;542,41;542,41;542,41;-0,01%;0;0
07.09.1979;542,3;542,3;542,3;542,3;-0,02%;0;0
10.09.1979;542,04;542,04;542,04;542,04;-0,05%;0;0
11.09.1979;544,91;544,91;544,91;544,91;0,53%;0;0
12.09.1979;545,58;545,58;545,58;545,58;0,12%;0;0
13.09.1979;542,97;542,97;542,97;542,97;-0,48%;0;0
14.09.1979;541,15;541,15;541,15;541,15;-0,34%;0;0
17.09.1979;541,89;541,89;541,89;541,89;0,14%;0;0
18.09.1979;541,52;541,52;541,52;541,52;-0,07%;0;0
19.09.1979;545,2;545,2;545,2;545,2;0,68%;0;0
20.09.1979;543,08;543,08;543,08;543,08;-0,39%;0;0
21.09.1979;543,9;543,9;543,9;543,9;0,15%;0;0
24.09.1979;538,58;538,58;538,58;538,58;-0,98%;0;0
25.09.1979;537,43;537,43;537,43;537,43;-0,21%;0;0
26.09.1979;539,25;539,25;539,25;539,25;0,34%;0;0
27.09.1979;537,28;537,28;537,28;537,28;-0,37%;0;0
28.09.1979;535,64;535,64;535,64;535,64;-0,31%;0;0
01.10.1979;535,16;535,16;535,16;535,16;-0,09%;0;0
02.10.1979;533,71;533,71;533,71;533,71;-0,27%;0;0
03.10.1979;535,83;535,83;535,83;535,83;0,40%;0;0
04.10.1979;537,8;537,8;537,8;537,8;0,37%;0;0
05.10.1979;540,89;540,89;540,89;540,89;0,57%;0;0
08.10.1979;545,69;545,69;545,69;545,69;0,89%;0;0
09.10.1979;543,01;543,01;543,01;543,01;-0,49%;0;0
10.10.1979;536,76;536,76;536,76;536,76;-1,15%;0;0
11.10.1979;534,12;534,12;534,12;534,12;-0,49%;0;0
12.10.1979;534,38;534,38;534,38;534,38;0,05%;0;0
15.10.1979;529,21;529,21;529,21;529,21;-0,97%;0;0
16.10.1979;526,53;526,53;526,53;526,53;-0,51%;0;0
18.10.1979;528,84;528,84;528,84;528,84;0,44%;0;0
19.10.1979;522,44;522,44;522,44;522,44;-1,21%;0;0
22.10.1979;514,97;514,97;514,97;514,97;-1,43%;0;0
23.10.1979;512,06;512,06;512,06;512,06;-0,57%;0;0
24.10.1979;508,2;508,2;508,2;508,2;-0,75%;0;0
25.10.1979;504,4;504,4;504,4;504,4;-0,75%;0;0
26.10.1979;504,03;504,03;504,03;504,03;-0,07%;0;0
29.10.1979;504,89;504,89;504,89;504,89;0,17%;0;0
30.10.1979;505,18;505,18;505,18;505,18;0,06%;0;0
31.10.1979;506,34;506,34;506,34;506,34;0,23%;0;0
01.11.1979;503,92;503,92;503,92;503,92;-0,48%;0;0
02.11.1979;506,45;506,45;506,45;506,45;0,50%;0;0
05.11.1979;503,99;503,99;503,99;503,99;-0,49%;0;0
06.11.1979;497,52;497,52;497,52;497,52;-1,28%;0;0
07.11.1979;494,51;494,51;494,51;494,51;-0,61%;0;0
08.11.1979;498,45;498,45;498,45;498,45;0,80%;0;0
09.11.1979;496,18;496,18;496,18;496,18;-0,46%;0;0
12.11.1979;495,18;495,18;495,18;495,18;-0,20%;0;0
13.11.1979;497,45;497,45;497,45;497,45;0,46%;0;0
14.11.1979;492,24;492,24;492,24;492,24;-1,05%;0;0
15.11.1979;493,91;493,91;493,91;493,91;0,34%;0;0
16.11.1979;498,49;498,49;498,49;498,49;0,93%;0;0
19.11.1979;496,03;496,03;496,03;496,03;-0,49%;0;0
20.11.1979;496,37;496,37;496,37;496,37;0,07%;0;0
22.11.1979;495,51;495,51;495,51;495,51;-0,17%;0;0
23.11.1979;498,6;498,6;498,6;498,6;0,62%;0;0
26.11.1979;503,77;503,77;503,77;503,77;1,04%;0;0
27.11.1979;515,3;515,3;515,3;515,3;2,29%;0;0
28.11.1979;513,07;513,07;513,07;513,07;-0,43%;0;0
29.11.1979;513,66;513,66;513,66;513,66;0,11%;0;0
30.11.1979;508,68;508,68;508,68;508,68;-0,97%;0;0
03.12.1979;507,49;507,49;507,49;507,49;-0,23%;0;0
04.12.1979;509,61;509,61;509,61;509,61;0,42%;0;0
05.12.1979;506,97;506,97;506,97;506,97;-0,52%;0;0
06.12.1979;505,04;505,04;505,04;505,04;-0,38%;0;0
07.12.1979;503,14;503,14;503,14;503,14;-0,38%;0;0
10.12.1979;503,21;503,21;503,21;503,21;0,01%;0;0
11.12.1979;505,33;505,33;505,33;505,33;0,42%;0;0
12.12.1979;501,58;501,58;501,58;501,58;-0,74%;0;0
13.12.1979;499,57;499,57;499,57;499,57;-0,40%;0;0
14.12.1979;497,48;497,48;497,48;497,48;-0,42%;0;0
17.12.1979;495,14;495,14;495,14;495,14;-0,47%;0;0
18.12.1979;499,27;499,27;499,27;499,27;0,83%;0;0
19.12.1979;498,38;498,38;498,38;498,38;-0,18%;0;0
20.12.1979;500,24;500,24;500,24;500,24;0,37%;0;0
21.12.1979;499,46;499,46;499,46;499,46;-0,16%;0;0
27.12.1979;497,82;497,82;497,82;497,82;-0,33%;0;0
28.12.1979;497,78;497,78;497,78;497,78;-0,01%;0;0
02.01.1980;493,47;493,47;493,47;493,47;-0,87%;0;0
03.01.1980;485,66;485,66;485,66;485,66;-1,58%;0;0
04.01.1980;491,83;491,83;491,83;491,83;1,27%;0;0
07.01.1980;492,54;492,54;492,54;492,54;0,14%;0;0
08.01.1980;494,14;494,14;494,14;494,14;0,32%;0;0
09.01.1980;498,04;498,04;498,04;498,04;0,79%;0;0
10.01.1980;497,15;497,15;497,15;497,15;-0,18%;0;0
11.01.1980;495,92;495,92;495,92;495,92;-0,25%;0;0
14.01.1980;493,02;493,02;493,02;493,02;-0,58%;0;0
15.01.1980;492,61;492,61;492,61;492,61;-0,08%;0;0
16.01.1980;491,42;491,42;491,42;491,42;-0,24%;0;0
17.01.1980;489,6;489,6;489,6;489,6;-0,37%;0;0
18.01.1980;484,21;484,21;484,21;484,21;-1,10%;0;0
21.01.1980;483,13;483,13;483,13;483,13;-0,22%;0;0
22.01.1980;488,67;488,67;488,67;488,67;1,15%;0;0
23.01.1980;490,75;490,75;490,75;490,75;0,43%;0;0
24.01.1980;496,48;496,48;496,48;496,48;1,17%;0;0
25.01.1980;494,25;494,25;494,25;494,25;-0,45%;0;0
28.01.1980;492,58;492,58;492,58;492,58;-0,34%;0;0
29.01.1980;494,51;494,51;494,51;494,51;0,39%;0;0
30.01.1980;497,08;497,08;497,08;497,08;0,52%;0;0
31.01.1980;503,99;503,99;503,99;503,99;1,39%;0;0
01.02.1980;509,13;509,13;509,13;509,13;1,02%;0;0
04.02.1980;513,52;513,52;513,52;513,52;0,86%;0;0
05.02.1980;513,44;513,44;513,44;513,44;-0,02%;0;0
06.02.1980;509,57;509,57;509,57;509,57;-0,75%;0;0
07.02.1980;515,34;515,34;515,34;515,34;1,13%;0;0
08.02.1980;517,76;517,76;517,76;517,76;0,47%;0;0
11.02.1980;516,34;516,34;516,34;516,34;-0,27%;0;0
12.02.1980;510,28;510,28;510,28;510,28;-1,17%;0;0
13.02.1980;521,29;521,29;521,29;521,29;2,16%;0;0
14.02.1980;525,79;525,79;525,79;525,79;0,86%;0;0
15.02.1980;523,85;523,85;523,85;523,85;-0,37%;0;0
18.02.1980;520,06;520,06;520,06;520,06;-0,72%;0;0
19.02.1980;525,27;525,27;525,27;525,27;1,00%;0;0
20.02.1980;523,82;523,82;523,82;523,82;-0,28%;0;0
21.02.1980;528,88;528,88;528,88;528,88;0,97%;0;0
22.02.1980;531,93;531,93;531,93;531,93;0,58%;0;0
25.02.1980;535,16;535,16;535,16;535,16;0,61%;0;0
26.02.1980;528,8;528,8;528,8;528,8;-1,19%;0;0
27.02.1980;528,69;528,69;528,69;528,69;-0,02%;0;0
28.02.1980;520,25;520,25;520,25;520,25;-1,60%;0;0
29.02.1980;521,47;521,47;521,47;521,47;0,23%;0;0
03.03.1980;518,65;518,65;518,65;518,65;-0,54%;0;0
04.03.1980;513,25;513,25;513,25;513,25;-1,04%;0;0
05.03.1980;516,34;516,34;516,34;516,34;0,60%;0;0
06.03.1980;511,28;511,28;511,28;511,28;-0,98%;0;0
07.03.1980;503,62;503,62;503,62;503,62;-1,50%;0;0
10.03.1980;503,44;503,44;503,44;503,44;-0,04%;0;0
11.03.1980;500,24;500,24;500,24;500,24;-0,64%;0;0
12.03.1980;504,7;504,7;504,7;504,7;0,89%;0;0
13.03.1980;505,18;505,18;505,18;505,18;0,10%;0;0
14.03.1980;504,37;504,37;504,37;504,37;-0,16%;0;0
17.03.1980;499,34;499,34;499,34;499,34;-1,00%;0;0
18.03.1980;488,74;488,74;488,74;488,74;-2,12%;0;0
19.03.1980;491,01;491,01;491,01;491,01;0,46%;0;0
20.03.1980;492,17;492,17;492,17;492,17;0,24%;0;0
21.03.1980;487,63;487,63;487,63;487,63;-0,92%;0;0
24.03.1980;485,81;485,81;485,81;485,81;-0,37%;0;0
25.03.1980;479,33;479,33;479,33;479,33;-1,33%;0;0
26.03.1980;480,97;480,97;480,97;480,97;0,34%;0;0
27.03.1980;476,62;476,62;476,62;476,62;-0,90%;0;0
28.03.1980;473,94;473,94;473,94;473,94;-0,56%;0;0
31.03.1980;475,21;475,21;475,21;475,21;0,27%;0;0
01.04.1980;478,14;478,14;478,14;478,14;0,62%;0;0
02.04.1980;482,38;482,38;482,38;482,38;0,89%;0;0
03.04.1980;484,28;484,28;484,28;484,28;0,39%;0;0
08.04.1980;482,72;482,72;482,72;482,72;-0,32%;0;0
09.04.1980;480,34;480,34;480,34;480,34;-0,49%;0;0
10.04.1980;485,21;485,21;485,21;485,21;1,01%;0;0
11.04.1980;488,6;488,6;488,6;488,6;0,70%;0;0
14.04.1980;487,52;487,52;487,52;487,52;-0,22%;0;0
15.04.1980;485,21;485,21;485,21;485,21;-0,47%;0;0
16.04.1980;489,9;489,9;489,9;489,9;0,97%;0;0
17.04.1980;499,12;499,12;499,12;499,12;1,88%;0;0
18.04.1980;498,82;498,82;498,82;498,82;-0,06%;0;0
21.04.1980;501,76;501,76;501,76;501,76;0,59%;0;0
22.04.1980;497,63;497,63;497,63;497,63;-0,82%;0;0
23.04.1980;500,61;500,61;500,61;500,61;0,60%;0;0
24.04.1980;501,39;501,39;501,39;501,39;0,16%;0;0
25.04.1980;497,04;497,04;497,04;497,04;-0,87%;0;0
28.04.1980;498,79;498,79;498,79;498,79;0,35%;0;0
29.04.1980;495,59;495,59;495,59;495,59;-0,64%;0;0
30.04.1980;496,07;496,07;496,07;496,07;0,10%;0;0
02.05.1980;492,17;492,17;492,17;492,17;-0,79%;0;0
05.05.1980;489,19;489,19;489,19;489,19;-0,61%;0;0
06.05.1980;491,76;491,76;491,76;491,76;0,53%;0;0
07.05.1980;492,87;492,87;492,87;492,87;0,23%;0;0
08.05.1980;497,78;497,78;497,78;497,78;1,00%;0;0
09.05.1980;502,21;502,21;502,21;502,21;0,89%;0;0
12.05.1980;503,18;503,18;503,18;503,18;0,19%;0;0
13.05.1980;503,44;503,44;503,44;503,44;0,05%;0;0
14.05.1980;501,35;501,35;501,35;501,35;-0,42%;0;0
16.05.1980;502,62;502,62;502,62;502,62;0,25%;0;0
19.05.1980;502,21;502,21;502,21;502,21;-0,08%;0;0
20.05.1980;499,46;499,46;499,46;499,46;-0,55%;0;0
21.05.1980;497,04;497,04;497,04;497,04;-0,48%;0;0
22.05.1980;499,16;499,16;499,16;499,16;0,43%;0;0
23.05.1980;497,56;497,56;497,56;497,56;-0,32%;0;0
27.05.1980;498,82;498,82;498,82;498,82;0,25%;0;0
28.05.1980;503,47;503,47;503,47;503,47;0,93%;0;0
29.05.1980;504,63;504,63;504,63;504,63;0,23%;0;0
30.05.1980;501,54;501,54;501,54;501,54;-0,61%;0;0
02.06.1980;497,78;497,78;497,78;497,78;-0,75%;0;0
03.06.1980;496,52;496,52;496,52;496,52;-0,25%;0;0
04.06.1980;499,27;499,27;499,27;499,27;0,55%;0;0
06.06.1980;500,5;500,5;500,5;500,5;0,25%;0;0
09.06.1980;501,95;501,95;501,95;501,95;0,29%;0;0
10.06.1980;499,72;499,72;499,72;499,72;-0,44%;0;0
11.06.1980;499,98;499,98;499,98;499,98;0,05%;0;0
12.06.1980;503,44;503,44;503,44;503,44;0,69%;0;0
13.06.1980;510,39;510,39;510,39;510,39;1,38%;0;0
16.06.1980;515,15;515,15;515,15;515,15;0,93%;0;0
18.06.1980;511,8;511,8;511,8;511,8;-0,65%;0;0
19.06.1980;516,27;516,27;516,27;516,27;0,87%;0;0
20.06.1980;515,75;515,75;515,75;515,75;-0,10%;0;0
23.06.1980;521,47;521,47;521,47;521,47;1,11%;0;0
24.06.1980;524,41;524,41;524,41;524,41;0,56%;0;0
25.06.1980;521,62;521,62;521,62;521,62;-0,53%;0;0
26.06.1980;517,98;517,98;517,98;517,98;-0,70%;0;0
27.06.1980;516,49;516,49;516,49;516,49;-0,29%;0;0
30.06.1980;515,52;515,52;515,52;515,52;-0,19%;0;0
01.07.1980;521,4;521,4;521,4;521,4;1,14%;0;0
02.07.1980;527,28;527,28;527,28;527,28;1,13%;0;0
03.07.1980;530,18;530,18;530,18;530,18;0,55%;0;0
04.07.1980;529,66;529,66;529,66;529,66;-0,10%;0;0
07.07.1980;527,54;527,54;527,54;527,54;-0,40%;0;0
08.07.1980;525,38;525,38;525,38;525,38;-0,41%;0;0
09.07.1980;518,72;518,72;518,72;518,72;-1,27%;0;0
10.07.1980;520,28;520,28;520,28;520,28;0,30%;0;0
11.07.1980;516,71;516,71;516,71;516,71;-0,69%;0;0
14.07.1980;513,22;513,22;513,22;513,22;-0,68%;0;0
15.07.1980;517,53;517,53;517,53;517,53;0,84%;0;0
16.07.1980;523,48;523,48;523,48;523,48;1,15%;0;0
17.07.1980;529,06;529,06;529,06;529,06;1,07%;0;0
18.07.1980;528,54;528,54;528,54;528,54;-0,10%;0;0
21.07.1980;528,17;528,17;528,17;528,17;-0,07%;0;0
22.07.1980;530,29;530,29;530,29;530,29;0,40%;0;0
23.07.1980;527,72;527,72;527,72;527,72;-0,48%;0;0
24.07.1980;528,54;528,54;528,54;528,54;0,16%;0;0
25.07.1980;524,45;524,45;524,45;524,45;-0,77%;0;0
28.07.1980;524,64;524,64;524,64;524,64;0,04%;0;0
29.07.1980;519,65;519,65;519,65;519,65;-0,95%;0;0
30.07.1980;523,63;523,63;523,63;523,63;0,77%;0;0
31.07.1980;524,67;524,67;524,67;524,67;0,20%;0;0
01.08.1980;525,19;525,19;525,19;525,19;0,10%;0;0
04.08.1980;524,56;524,56;524,56;524,56;-0,12%;0;0
05.08.1980;525,75;525,75;525,75;525,75;0,23%;0;0
06.08.1980;524,3;524,3;524,3;524,3;-0,28%;0;0
07.08.1980;527,24;527,24;527,24;527,24;0,56%;0;0
08.08.1980;530,36;530,36;530,36;530,36;0,59%;0;0
11.08.1980;531,59;531,59;531,59;531,59;0,23%;0;0
12.08.1980;529,66;529,66;529,66;529,66;-0,36%;0;0
13.08.1980;527,2;527,2;527,2;527,2;-0,46%;0;0
14.08.1980;524,86;524,86;524,86;524,86;-0,44%;0;0
15.08.1980;524,82;524,82;524,82;524,82;-0,01%;0;0
18.08.1980;521,81;521,81;521,81;521,81;-0,57%;0;0
19.08.1980;519,17;519,17;519,17;519,17;-0,51%;0;0
20.08.1980;517,72;517,72;517,72;517,72;-0,28%;0;0
21.08.1980;522,48;522,48;522,48;522,48;0,92%;0;0
22.08.1980;520,51;520,51;520,51;520,51;-0,38%;0;0
25.08.1980;515,6;515,6;515,6;515,6;-0,94%;0;0
26.08.1980;517,57;517,57;517,57;517,57;0,38%;0;0
27.08.1980;518,46;518,46;518,46;518,46;0,17%;0;0
28.08.1980;515,23;515,23;515,23;515,23;-0,62%;0;0
29.08.1980;511,54;511,54;511,54;511,54;-0,72%;0;0
01.09.1980;511,73;511,73;511,73;511,73;0,04%;0;0
02.09.1980;511,28;511,28;511,28;511,28;-0,09%;0;0
03.09.1980;513,25;513,25;513,25;513,25;0,39%;0;0
04.09.1980;519,73;519,73;519,73;519,73;1,26%;0;0
05.09.1980;519,5;519,5;519,5;519,5;-0,04%;0;0
08.09.1980;515,6;515,6;515,6;515,6;-0,75%;0;0
09.09.1980;511,95;511,95;511,95;511,95;-0,71%;0;0
10.09.1980;509,39;509,39;509,39;509,39;-0,50%;0;0
11.09.1980;506,75;506,75;506,75;506,75;-0,52%;0;0
12.09.1980;508,46;508,46;508,46;508,46;0,34%;0;0
15.09.1980;505,74;505,74;505,74;505,74;-0,53%;0;0
16.09.1980;507,64;507,64;507,64;507,64;0,38%;0;0
17.09.1980;510,84;510,84;510,84;510,84;0,63%;0;0
18.09.1980;512,7;512,7;512,7;512,7;0,36%;0;0
19.09.1980;519,84;519,84;519,84;519,84;1,39%;0;0
22.09.1980;517,31;517,31;517,31;517,31;-0,49%;0;0
23.09.1980;514,93;514,93;514,93;514,93;-0,46%;0;0
24.09.1980;514,74;514,74;514,74;514,74;-0,04%;0;0
25.09.1980;514,41;514,41;514,41;514,41;-0,06%;0;0
26.09.1980;511,4;511,4;511,4;511,4;-0,59%;0;0
29.09.1980;509,35;509,35;509,35;509,35;-0,40%;0;0
30.09.1980;508,75;508,75;508,75;508,75;-0,12%;0;0
01.10.1980;512,55;512,55;512,55;512,55;0,75%;0;0
02.10.1980;513,92;513,92;513,92;513,92;0,27%;0;0
03.10.1980;514,52;514,52;514,52;514,52;0,12%;0;0
06.10.1980;520,66;520,66;520,66;520,66;1,19%;0;0
07.10.1980;522,89;522,89;522,89;522,89;0,43%;0;0
08.10.1980;518,76;518,76;518,76;518,76;-0,79%;0;0
09.10.1980;520,02;520,02;520,02;520,02;0,24%;0;0
10.10.1980;521,59;521,59;521,59;521,59;0,30%;0;0
13.10.1980;522,81;522,81;522,81;522,81;0,23%;0;0
14.10.1980;521,47;521,47;521,47;521,47;-0,26%;0;0
15.10.1980;519,32;519,32;519,32;519,32;-0,41%;0;0
16.10.1980;520,88;520,88;520,88;520,88;0,30%;0;0
17.10.1980;515,97;515,97;515,97;515,97;-0,94%;0;0
20.10.1980;510,24;510,24;510,24;510,24;-1,11%;0;0
21.10.1980;512,06;512,06;512,06;512,06;0,36%;0;0
22.10.1980;507,71;507,71;507,71;507,71;-0,85%;0;0
23.10.1980;502,84;502,84;502,84;502,84;-0,96%;0;0
24.10.1980;500,39;500,39;500,39;500,39;-0,49%;0;0
27.10.1980;501,13;501,13;501,13;501,13;0,15%;0;0
28.10.1980;497,15;497,15;497,15;497,15;-0,79%;0;0
29.10.1980;495,66;495,66;495,66;495,66;-0,30%;0;0
30.10.1980;494,29;494,29;494,29;494,29;-0,28%;0;0
31.10.1980;489,75;489,75;489,75;489,75;-0,92%;0;0
03.11.1980;495,14;495,14;495,14;495,14;1,10%;0;0
04.11.1980;496,7;496,7;496,7;496,7;0,32%;0;0
05.11.1980;494,47;494,47;494,47;494,47;-0,45%;0;0
06.11.1980;483,98;483,98;483,98;483,98;-2,12%;0;0
07.11.1980;476,29;476,29;476,29;476,29;-1,59%;0;0
10.11.1980;475,76;475,76;475,76;475,76;-0,11%;0;0
11.11.1980;488,37;488,37;488,37;488,37;2,65%;0;0
12.11.1980;488,93;488,93;488,93;488,93;0,11%;0;0
13.11.1980;490,16;490,16;490,16;490,16;0,25%;0;0
14.11.1980;486,7;486,7;486,7;486,7;-0,71%;0;0
17.11.1980;486,33;486,33;486,33;486,33;-0,08%;0;0
19.11.1980;488,45;488,45;488,45;488,45;0,44%;0;0
20.11.1980;492,46;492,46;492,46;492,46;0,82%;0;0
21.11.1980;495,1;495,1;495,1;495,1;0,54%;0;0
24.11.1980;492,28;492,28;492,28;492,28;-0,57%;0;0
25.11.1980;493,88;493,88;493,88;493,88;0,33%;0;0
26.11.1980;494,92;494,92;494,92;494,92;0,21%;0;0
27.11.1980;497,26;497,26;497,26;497,26;0,47%;0;0
28.11.1980;495,33;495,33;495,33;495,33;-0,39%;0;0
01.12.1980;497,15;497,15;497,15;497,15;0,37%;0;0
02.12.1980;496,67;496,67;496,67;496,67;-0,10%;0;0
03.12.1980;502,62;502,62;502,62;502,62;1,20%;0;0
04.12.1980;497,6;497,6;497,6;497,6;-1,00%;0;0
05.12.1980;494,51;494,51;494,51;494,51;-0,62%;0;0
08.12.1980;492,91;492,91;492,91;492,91;-0,32%;0;0
09.12.1980;487,81;487,81;487,81;487,81;-1,03%;0;0
10.12.1980;486,59;486,59;486,59;486,59;-0,25%;0;0
11.12.1980;481,45;481,45;481,45;481,45;-1,06%;0;0
12.12.1980;484,1;484,1;484,1;484,1;0,55%;0;0
15.12.1980;485,14;485,14;485,14;485,14;0,21%;0;0
16.12.1980;479,71;479,71;479,71;479,71;-1,12%;0;0
17.12.1980;479,19;479,19;479,19;479,19;-0,11%;0;0
18.12.1980;479,04;479,04;479,04;479,04;-0,03%;0;0
19.12.1980;476,77;476,77;476,77;476,77;-0,47%;0;0
22.12.1980;478,22;478,22;478,22;478,22;0,30%;0;0
23.12.1980;481,16;481,16;481,16;481,16;0,61%;0;0
29.12.1980;480,77;480,77;480,77;480,77;-0,08%;0;0
30.12.1980;480,92;480,92;480,92;480,92;0,03%;0;0
02.01.1981;490,04;490,04;490,04;490,04;1,90%;0;0
05.01.1981;493,04;493,04;493,04;493,04;0,61%;0;0
06.01.1981;494,97;494,97;494,97;494,97;0,39%;0;0
07.01.1981;489,88;489,88;489,88;489,88;-1,03%;0;0
08.01.1981;489,32;489,32;489,32;489,32;-0,11%;0;0
09.01.1981;488,28;488,28;488,28;488,28;-0,21%;0;0
12.01.1981;487,27;487,27;487,27;487,27;-0,21%;0;0
13.01.1981;489,32;489,32;489,32;489,32;0,42%;0;0
14.01.1981;488,79;488,79;488,79;488,79;-0,11%;0;0
15.01.1981;487,43;487,43;487,43;487,43;-0,28%;0;0
16.01.1981;483,92;483,92;483,92;483,92;-0,72%;0;0
19.01.1981;483,18;483,18;483,18;483,18;-0,15%;0;0
20.01.1981;481,45;481,45;481,45;481,45;-0,36%;0;0
21.01.1981;482,21;482,21;482,21;482,21;0,16%;0;0
22.01.1981;481,65;481,65;481,65;481,65;-0,12%;0;0
23.01.1981;479,79;479,79;479,79;479,79;-0,39%;0;0
26.01.1981;475,14;475,14;475,14;475,14;-0,97%;0;0
27.01.1981;470,2;470,2;470,2;470,2;-1,04%;0;0
28.01.1981;469,34;469,34;469,34;469,34;-0,18%;0;0
29.01.1981;471,5;471,5;471,5;471,5;0,46%;0;0
30.01.1981;468,41;468,41;468,41;468,41;-0,66%;0;0
02.02.1981;471,44;471,44;471,44;471,44;0,65%;0;0
03.02.1981;469,35;469,35;469,35;469,35;-0,44%;0;0
04.02.1981;473,78;473,78;473,78;473,78;0,94%;0;0
05.02.1981;476,15;476,15;476,15;476,15;0,50%;0;0
06.02.1981;471,71;471,71;471,71;471,71;-0,93%;0;0
09.02.1981;468,32;468,32;468,32;468,32;-0,72%;0;0
10.02.1981;470,17;470,17;470,17;470,17;0,40%;0;0
11.02.1981;473,86;473,86;473,86;473,86;0,78%;0;0
12.02.1981;474,44;474,44;474,44;474,44;0,12%;0;0
13.02.1981;472,15;472,15;472,15;472,15;-0,48%;0;0
16.02.1981;469,81;469,81;469,81;469,81;-0,50%;0;0
17.02.1981;470,4;470,4;470,4;470,4;0,13%;0;0
18.02.1981;476,51;476,51;476,51;476,51;1,30%;0;0
19.02.1981;480,67;480,67;480,67;480,67;0,87%;0;0
20.02.1981;480,07;480,07;480,07;480,07;-0,12%;0;0
23.02.1981;480,86;480,86;480,86;480,86;0,16%;0;0
24.02.1981;477,49;477,49;477,49;477,49;-0,70%;0;0
25.02.1981;476,5;476,5;476,5;476,5;-0,21%;0;0
26.02.1981;475,02;475,02;475,02;475,02;-0,31%;0;0
27.02.1981;473,33;473,33;473,33;473,33;-0,36%;0;0
02.03.1981;473,66;473,66;473,66;473,66;0,07%;0;0
03.03.1981;477,81;477,81;477,81;477,81;0,88%;0;0
04.03.1981;478,2;478,2;478,2;478,2;0,08%;0;0
05.03.1981;474,97;474,97;474,97;474,97;-0,68%;0;0
06.03.1981;473,34;473,34;473,34;473,34;-0,34%;0;0
09.03.1981;476,54;476,54;476,54;476,54;0,68%;0;0
10.03.1981;481,03;481,03;481,03;481,03;0,94%;0;0
11.03.1981;481,12;481,12;481,12;481,12;0,02%;0;0
12.03.1981;481,74;481,74;481,74;481,74;0,13%;0;0
13.03.1981;486,13;486,13;486,13;486,13;0,91%;0;0
16.03.1981;486,2;486,2;486,2;486,2;0,01%;0;0
17.03.1981;488,26;488,26;488,26;488,26;0,42%;0;0
18.03.1981;489,31;489,31;489,31;489,31;0,22%;0;0
19.03.1981;488,63;488,63;488,63;488,63;-0,14%;0;0
20.03.1981;487,89;487,89;487,89;487,89;-0,15%;0;0
23.03.1981;485,9;485,9;485,9;485,9;-0,41%;0;0
24.03.1981;485,39;485,39;485,39;485,39;-0,10%;0;0
25.03.1981;483,38;483,38;483,38;483,38;-0,41%;0;0
26.03.1981;485,07;485,07;485,07;485,07;0,35%;0;0
